,id,type,x,y
61,61,user,1.379605770111084,24.013282775878906
62,62,user,15.310617446899414,24.706727981567383
63,63,user,-37.09187316894531,16.98638343811035
64,64,user,15.269287109375,47.4347038269043
65,65,user,27.757341384887695,19.39852523803711
66,66,user,24.320602416992188,-17.130714416503906
67,67,user,39.845176696777344,-9.42623233795166
68,68,user,10.062783241271973,-12.197708129882812
69,69,user,16.819683074951172,25.986276626586914
70,70,user,19.681509017944336,35.82813262939453
71,71,user,31.37619400024414,15.946917533874512
72,72,user,0.38740259408950806,21.803821563720703
73,73,user,12.029402732849121,-32.54247283935547
74,74,user,-10.593513488769531,14.556746482849121
75,75,user,34.39547348022461,1.6346442699432373
76,76,user,26.985713958740234,-29.1091365814209
77,77,user,30.41646385192871,-8.501510620117188
78,78,user,19.087759017944336,-2.843067169189453
79,79,user,-24.46278190612793,22.184858322143555
80,80,user,-5.998507022857666,17.450746536254883
81,81,user,46.62657165527344,9.29265022277832
82,82,user,19.616418838500977,35.260013580322266
83,83,user,7.580559730529785,7.864353179931641
84,84,user,22.97102928161621,-22.96153450012207
85,85,user,-1.9614509344100952,34.533714294433594
86,86,user,-25.10880470275879,21.902637481689453
87,87,user,-8.089115142822266,24.203638076782227
88,88,user,23.866554260253906,-31.629560470581055
89,89,user,24.08652114868164,-17.296920776367188
90,90,user,10.174126625061035,-6.291163444519043
91,91,user,24.801179885864258,31.093791961669922
92,92,user,-4.246982097625732,21.020605087280273
93,93,user,24.676372528076172,-14.603575706481934
94,94,user,-22.363203048706055,21.612194061279297
95,95,user,24.768192291259766,-14.574155807495117
96,96,user,27.950740814208984,-5.806699275970459
97,97,user,46.60702896118164,13.881416320800781
98,98,user,16.47342872619629,26.576650619506836
99,99,user,-17.71186637878418,39.450462341308594
100,100,user,-1.9018367528915405,19.11375617980957
101,101,user,31.10696792602539,-0.711969792842865
102,102,user,-14.723538398742676,19.611263275146484
103,103,user,27.141420364379883,-28.825258255004883
104,104,user,17.96489715576172,-11.90152645111084
105,105,user,-17.799301147460938,24.0246524810791
106,106,user,3.0371170043945312,11.127016067504883
107,107,user,-2.5770866870880127,15.285876274108887
108,108,user,16.51569366455078,26.541772842407227
109,109,user,15.48347282409668,-28.955711364746094
110,110,user,-12.087931632995605,15.051461219787598
111,111,user,-0.5124108195304871,38.65089416503906
112,112,user,-2.23091197013855,38.55622863769531
113,113,user,6.697486877441406,17.38306999206543
114,114,user,35.107933044433594,-22.134347915649414
115,115,user,4.903143882751465,6.097352027893066
116,116,user,22.72921371459961,-9.12187385559082
117,117,user,-2.8168601989746094,15.92363166809082
118,118,user,32.722896575927734,27.856182098388672
119,119,user,23.021202087402344,-18.8705997467041
120,120,user,3.348823308944702,23.411157608032227
121,121,user,-2.643627405166626,41.22597885131836
122,122,user,-21.652803421020508,25.036407470703125
123,123,user,-2.6046245098114014,20.181516647338867
124,124,user,24.67673110961914,31.772382736206055
125,125,user,-2.526399612426758,14.969841003417969
126,126,user,37.238792419433594,26.913984298706055
127,127,user,-10.130130767822266,14.073186874389648
128,128,user,30.525644302368164,-2.8654491901397705
129,129,user,8.840063095092773,-1.2094708681106567
130,130,user,37.51496124267578,-15.946415901184082
131,131,user,29.334505081176758,10.317707061767578
132,132,user,-4.422354221343994,17.435630798339844
133,133,user,31.53152847290039,1.85828697681427
134,134,user,-0.9742472171783447,28.894710540771484
135,135,user,-6.9524149894714355,35.83018112182617
136,136,user,33.715553283691406,-14.848017692565918
137,137,user,22.185115814208984,-10.119234085083008
138,138,user,30.352222442626953,-19.68693733215332
139,139,user,8.420477867126465,22.6005802154541
140,140,user,9.258153915405273,18.54172134399414
141,141,user,9.048453330993652,-2.263040542602539
142,142,user,-14.73973560333252,22.638038635253906
143,143,user,1.3204880952835083,34.753875732421875
144,144,user,22.048423767089844,-12.2357759475708
145,145,user,-9.488076210021973,13.87646770477295
146,146,user,-19.7392578125,23.545867919921875
147,147,user,2.401371717453003,42.259029388427734
148,148,user,29.59613609313965,-30.170923233032227
149,149,user,-40.0953369140625,12.66891860961914
150,150,user,-6.34861421585083,15.037386894226074
151,151,user,25.97379493713379,-28.340152740478516
152,152,user,18.91229248046875,-9.86031436920166
153,153,user,20.102420806884766,35.39228439331055
154,154,user,23.78955841064453,-17.636791229248047
155,155,user,21.56974983215332,-10.998902320861816
156,156,user,28.203964233398438,31.53610610961914
157,157,user,1.5771352052688599,20.861703872680664
158,158,user,23.19818115234375,-11.603379249572754
159,159,user,7.534751892089844,-33.86630630493164
160,160,user,-18.3880672454834,24.45740509033203
161,161,user,0.985499918460846,11.486337661743164
162,162,user,37.3726692199707,26.831613540649414
163,163,user,25.01609230041504,-13.667988777160645
164,164,user,34.79867172241211,2.8121538162231445
165,165,user,18.672313690185547,-8.399717330932617
166,166,user,18.967674255371094,-10.77515983581543
167,167,user,23.963071823120117,-12.84794807434082
168,168,user,-11.75787353515625,14.804230690002441
169,169,user,39.82844161987305,-1.2942698001861572
170,170,user,24.29034423828125,34.94738006591797
171,171,user,24.79716682434082,-18.7843074798584
172,172,user,19.058176040649414,-7.134142875671387
173,173,user,26.724435806274414,-8.67695426940918
174,174,user,26.57697105407715,-10.59714126586914
175,175,user,23.0716495513916,-13.846902847290039
176,176,user,-15.064998626708984,19.736976623535156
177,177,user,-0.9819843769073486,39.51271057128906
178,178,user,11.079301834106445,-6.562427520751953
179,179,user,-19.28400230407715,20.415912628173828
180,180,user,14.60183048248291,4.622848987579346
181,181,user,10.65322208404541,6.443131923675537
182,182,user,-4.524900436401367,16.507568359375
183,183,user,37.94070816040039,-18.876665115356445
184,184,user,31.27263641357422,-18.873104095458984
185,185,user,-26.579708099365234,36.81705093383789
186,186,user,38.49360656738281,17.195716857910156
187,187,user,25.55337905883789,21.6720027923584
188,188,user,11.676606178283691,-32.62919616699219
189,189,user,39.77210235595703,-10.29983901977539
190,190,user,-27.816225051879883,30.310096740722656
191,191,user,-3.25473952293396,18.43465232849121
192,192,user,38.19338607788086,5.493485450744629
193,193,user,-22.125707626342773,25.050100326538086
194,194,user,48.849884033203125,6.798774719238281
195,195,user,-2.937251567840576,21.49934959411621
196,196,user,-2.512341260910034,15.30330753326416
197,197,user,24.978046417236328,-4.764266490936279
198,198,user,19.56219482421875,-26.93604278564453
199,199,user,-13.37236213684082,35.339393615722656
200,200,user,12.906999588012695,44.706520080566406
201,201,user,46.192684173583984,-1.0414214134216309
202,202,user,12.841079711914062,44.674007415771484
203,203,user,40.485233306884766,-9.544571876525879
204,204,user,29.541126251220703,7.12527322769165
205,205,user,24.532133102416992,-17.538496017456055
206,206,user,9.216327667236328,18.518951416015625
207,207,user,-1.608691692352295,20.90071678161621
208,208,user,10.87356185913086,-6.235485553741455
209,209,user,9.964139938354492,-5.792529582977295
210,210,user,20.295692443847656,-22.164352416992188
211,211,user,31.16197967529297,15.362184524536133
212,212,user,26.863554000854492,-9.94554615020752
213,213,user,-10.963813781738281,23.642324447631836
214,214,user,-7.636465072631836,17.31110954284668
215,215,user,-1.964889407157898,17.883832931518555
216,216,user,18.080202102661133,35.76065444946289
217,217,user,25.898334503173828,-7.079609394073486
218,218,user,31.52096939086914,0.7142782807350159
219,219,user,-34.207096099853516,14.257060050964355
220,220,user,18.542081832885742,-18.740131378173828
221,221,user,27.177753448486328,-28.326475143432617
222,222,user,13.669730186462402,25.35651397705078
223,223,user,8.867159843444824,28.617158889770508
224,224,user,14.28750991821289,-19.262767791748047
225,225,user,-6.41681432723999,14.999220848083496
226,226,user,38.830692291259766,-9.143301010131836
227,227,user,4.84921407699585,43.93525314331055
228,228,user,26.45378303527832,-21.474863052368164
229,229,user,11.499603271484375,-32.87336730957031
230,230,user,23.069604873657227,-11.450079917907715
231,231,user,-17.95231056213379,21.393238067626953
232,232,user,27.646060943603516,20.99562644958496
233,233,user,18.309255599975586,-8.288750648498535
234,234,user,-24.069337844848633,21.676326751708984
235,235,user,31.46432876586914,-15.634906768798828
236,236,user,-7.771677494049072,22.273815155029297
237,237,user,27.593103408813477,-28.8508243560791
238,238,user,20.845165252685547,-28.74904441833496
239,239,user,6.379339218139648,43.12736892700195
240,240,user,28.658832550048828,-9.074885368347168
241,241,user,-24.47735595703125,16.704713821411133
242,242,user,-8.66400146484375,41.311485290527344
243,243,user,8.305814743041992,8.255330085754395
244,244,user,27.980195999145508,19.91024398803711
245,245,user,20.09528160095215,-23.01438331604004
246,246,user,-23.445316314697266,16.77597427368164
247,247,user,-4.92840051651001,15.275612831115723
248,248,user,-18.437883377075195,29.425580978393555
249,249,user,20.591114044189453,-24.858707427978516
250,250,user,4.802544116973877,43.98653030395508
251,251,user,31.13276481628418,-15.618891716003418
252,252,user,25.439517974853516,-25.349044799804688
253,253,user,28.72903060913086,-28.814678192138672
254,254,user,41.4300422668457,15.81836986541748
255,255,user,-4.426889419555664,36.138362884521484
256,256,user,24.99097442626953,5.384598731994629
257,257,user,2.8723838329315186,9.739422798156738
258,258,user,-14.337275505065918,44.440860748291016
259,259,user,25.441059112548828,39.650917053222656
260,260,user,-18.359512329101562,40.97327423095703
261,261,user,-1.4785770177841187,37.95823669433594
262,262,user,31.52615737915039,-7.074817657470703
263,263,user,4.649872303009033,22.75656509399414
264,264,user,2.7185003757476807,31.20000648498535
265,265,user,19.62796401977539,-13.869340896606445
266,266,user,-4.566022872924805,16.43270492553711
267,267,user,3.3011324405670166,45.6466178894043
268,268,user,-3.601907968521118,22.732696533203125
269,269,user,14.48183536529541,21.429628372192383
270,270,user,40.758296966552734,-9.821268081665039
271,271,user,20.971006393432617,36.09146499633789
272,272,user,15.685542106628418,14.542848587036133
273,273,user,18.41903305053711,36.570556640625
274,274,user,18.170494079589844,-30.821374893188477
275,275,user,25.639863967895508,-12.91210651397705
276,276,user,-26.86786651611328,36.77497863769531
277,277,user,22.929426193237305,-11.424837112426758
278,278,user,24.74748992919922,-8.165667533874512
279,279,user,19.052261352539062,-21.455129623413086
280,280,user,30.04098892211914,-4.667610168457031
281,281,user,2.7717819213867188,9.837335586547852
282,282,user,25.875652313232422,-6.049769878387451
283,283,user,34.769775390625,2.3118555545806885
284,284,user,27.785125732421875,29.31854248046875
285,285,user,19.328453063964844,6.178699970245361
286,286,user,-10.205890655517578,23.42121124267578
287,287,user,26.8300724029541,-8.937311172485352
288,288,user,24.150955200195312,-19.338350296020508
289,289,user,6.908267498016357,5.303095817565918
290,290,user,-23.368032455444336,16.866559982299805
291,291,user,23.334840774536133,-17.92270278930664
292,292,user,12.377479553222656,-41.03559112548828
293,293,user,27.6663875579834,-1.1006877422332764
294,294,user,22.50627326965332,-17.732431411743164
295,295,user,31.551382064819336,2.2938971519470215
296,296,user,27.804922103881836,-1.394524335861206
297,297,user,29.526363372802734,-2.0209052562713623
298,298,user,20.228975296020508,-3.609238862991333
299,299,user,33.42179489135742,-7.857715129852295
300,300,user,28.113739013671875,-1.832916498184204
301,301,user,-31.8475341796875,30.326618194580078
302,302,user,30.615148544311523,17.28277587890625
303,303,user,31.160730361938477,-5.89478874206543
304,304,user,39.72260665893555,-6.566140651702881
305,305,user,23.806468963623047,-19.692232131958008
306,306,user,31.755643844604492,17.077316284179688
307,307,user,13.846915245056152,30.757837295532227
308,308,user,17.792125701904297,-10.195842742919922
309,309,user,-12.542558670043945,22.751537322998047
310,310,user,-0.0355130173265934,39.37965393066406
311,311,user,-26.135662078857422,35.13164520263672
312,312,user,-22.007661819458008,23.143985748291016
313,313,user,-6.526641368865967,28.455076217651367
314,314,user,35.30204391479492,-7.8441619873046875
315,315,user,-5.669109344482422,22.39354133605957
316,316,user,6.936270236968994,11.149083137512207
317,317,user,-15.852439880371094,23.1691951751709
318,318,user,22.360454559326172,-12.751423835754395
319,319,user,25.337539672851562,18.29677963256836
320,320,user,29.961326599121094,-31.5662784576416
321,321,user,13.531930923461914,31.788150787353516
322,322,user,23.759401321411133,-23.328100204467773
323,323,user,-3.5439910888671875,20.55521583557129
324,324,user,11.163199424743652,24.64662742614746
325,325,user,32.0946044921875,-3.192979335784912
326,326,user,11.503511428833008,-32.76222229003906
327,327,user,18.381515502929688,18.16033363342285
328,328,user,16.76512336730957,20.288284301757812
329,329,user,30.826690673828125,5.458795547485352
330,330,user,-23.183801651000977,32.46433639526367
331,331,user,21.85572052001953,5.78655481338501
332,332,user,30.00271987915039,28.833187103271484
333,333,user,3.438120126724243,44.80112075805664
334,334,user,8.513943672180176,29.311813354492188
335,335,user,-2.0656394958496094,40.296669006347656
336,336,user,27.747943878173828,20.494192123413086
337,337,user,-15.299286842346191,36.63754653930664
338,338,user,-25.10528564453125,21.94408416748047
339,339,user,26.104053497314453,4.662684440612793
340,340,user,-1.5082682371139526,20.825927734375
341,341,user,18.570865631103516,-10.44034481048584
342,342,user,28.42241668701172,19.154775619506836
343,343,user,-10.146444320678711,22.4808406829834
344,344,user,18.2078914642334,-21.69181251525879
345,345,user,30.89197540283203,27.386802673339844
346,346,user,3.3460357189178467,45.61018371582031
347,347,user,38.36158752441406,10.010305404663086
348,348,user,-25.30571746826172,20.80923843383789
349,349,user,-6.453039646148682,32.35585021972656
350,350,user,17.121952056884766,-18.727420806884766
351,351,user,-17.40865135192871,23.93705940246582
352,352,user,-6.9068779945373535,33.55370330810547
353,353,user,32.90666580200195,-26.23699951171875
354,354,user,19.037216186523438,-14.132946014404297
355,355,user,9.523898124694824,19.750099182128906
356,356,user,-7.544338703155518,24.19672966003418
357,357,user,20.93596649169922,-29.5382080078125
358,358,user,-12.36354923248291,15.557230949401855
359,359,user,27.65241813659668,-8.797821998596191
360,360,user,40.223567962646484,-9.50197982788086
361,361,user,28.129150390625,18.951690673828125
362,362,user,-14.755949020385742,19.691980361938477
363,363,user,27.60947036743164,-14.92356014251709
364,364,user,24.428194046020508,-15.047748565673828
365,365,user,-4.464818954467773,16.496644973754883
366,366,user,-5.748527526855469,20.900110244750977
367,367,user,19.505083084106445,-6.674793243408203
368,368,user,18.302648544311523,-23.41254234313965
369,369,user,26.86618423461914,-10.517119407653809
370,370,user,20.289688110351562,-12.398534774780273
371,371,user,16.526153564453125,-7.801325798034668
372,372,user,-2.5197808742523193,18.357942581176758
373,373,user,12.722816467285156,44.56224060058594
374,374,user,-8.877452850341797,23.290102005004883
375,375,user,40.12118148803711,-11.409830093383789
376,376,user,26.68815040588379,-16.283632278442383
377,377,user,34.853328704833984,2.2355141639709473
378,378,user,0.2659737765789032,41.207942962646484
379,379,user,24.089523315429688,-17.631357192993164
380,380,user,3.174915075302124,45.846866607666016
381,381,user,13.857572555541992,-7.615570545196533
382,382,user,48.35706329345703,7.931503772735596
383,383,user,8.4856538772583,-2.5330138206481934
384,384,user,20.950599670410156,-12.0428466796875
385,385,user,26.275920867919922,5.445746421813965
386,386,user,22.323749542236328,-17.741222381591797
387,387,user,21.52994155883789,33.694759368896484
388,388,user,2.295177459716797,23.912796020507812
389,389,user,21.064611434936523,-6.702908992767334
390,390,user,33.17529296875,0.2637893855571747
391,391,user,20.792903900146484,-20.81702995300293
392,392,user,27.569826126098633,-12.803028106689453
393,393,user,22.92242431640625,-1.9610990285873413
394,394,user,-18.039485931396484,21.38029670715332
395,395,user,2.7506496906280518,10.079154014587402
396,396,user,-0.153938889503479,30.77659034729004
397,397,user,-14.418257713317871,20.142385482788086
398,398,user,18.5283260345459,-10.294673919677734
399,399,user,12.712366104125977,31.58453369140625
400,400,user,-11.750004768371582,14.327016830444336
401,401,user,-5.786226272583008,17.230587005615234
402,402,user,36.81462097167969,6.736720085144043
403,403,user,19.915977478027344,35.38553237915039
404,404,user,12.844968795776367,44.04921340942383
405,405,user,17.58212661743164,5.193146705627441
406,406,user,13.116228103637695,43.799652099609375
407,407,user,19.81754493713379,-19.812786102294922
408,408,user,22.92914390563965,-16.72726821899414
409,409,user,-25.74022102355957,33.815399169921875
410,410,user,26.659988403320312,-21.935039520263672
411,411,user,0.0612870492041111,21.691757202148438
412,412,user,37.36925506591797,18.221467971801758
413,413,user,5.579967498779297,35.39577865600586
414,414,user,-5.932928085327148,20.08884048461914
415,415,user,5.9748148918151855,9.919352531433105
416,416,user,26.893468856811523,33.042057037353516
417,417,user,31.899524688720703,-21.581363677978516
418,418,user,-1.0321322679519653,19.716093063354492
419,419,user,-0.27996087074279785,38.17070007324219
420,420,user,27.95572853088379,21.234100341796875
421,421,user,46.84829330444336,3.390928268432617
422,422,user,-27.721223831176758,22.125221252441406
423,423,user,21.172042846679688,-12.927542686462402
424,424,user,0.1904192417860031,-40.67221450805664
425,425,user,-1.097873568534851,19.046518325805664
426,426,user,-9.678680419921875,40.869285583496094
427,427,user,1.0164594650268555,23.751853942871094
428,428,user,-16.768508911132812,41.104736328125
429,429,user,3.3916571140289307,22.907642364501953
430,430,user,30.878610610961914,-2.8316895961761475
431,431,user,8.934743881225586,33.68275833129883
432,432,user,8.344571113586426,-2.3529696464538574
433,433,user,-6.477020740509033,20.08501434326172
434,434,user,18.65802574157715,-23.275066375732422
435,435,user,2.405805826187134,37.17333221435547
436,436,user,-26.6966609954834,16.194406509399414
437,437,user,11.141690254211426,-29.3289737701416
438,438,user,41.72005844116211,-0.07586581259965897
439,439,user,-4.057807445526123,20.721200942993164
440,440,user,31.529428482055664,24.703638076782227
441,441,user,-0.5524866580963135,38.79308319091797
442,442,user,-9.999852180480957,13.040631294250488
443,443,user,0.45976367592811584,39.428565979003906
444,444,user,30.11488151550293,-12.50387954711914
445,445,user,41.861793518066406,7.970702648162842
446,446,user,2.581103563308716,24.264848709106445
447,447,user,23.76706314086914,-21.669158935546875
448,448,user,23.92002296447754,-23.534080505371094
449,449,user,36.087806701660156,7.954939365386963
450,450,user,0.9510642886161804,24.49811553955078
451,451,user,24.279747009277344,-26.93734359741211
452,452,user,20.72648811340332,-6.465157985687256
453,453,user,23.486196517944336,19.10869026184082
454,454,user,-23.447425842285156,24.913375854492188
455,455,user,28.358802795410156,19.53575897216797
456,456,user,33.236236572265625,-7.608545303344727
457,457,user,22.04495620727539,-11.50800609588623
458,458,user,32.730865478515625,-8.022110939025879
459,459,user,26.766925811767578,-13.631208419799805
460,460,user,28.32443618774414,-29.48202133178711
461,461,user,10.547027587890625,18.560897827148438
462,462,user,26.482011795043945,-3.782374620437622
463,463,user,21.07724952697754,-28.92535400390625
464,464,user,-39.701045989990234,12.33590316772461
465,465,user,10.2705659866333,31.06917953491211
466,466,user,13.355533599853516,43.21102523803711
467,467,user,19.816362380981445,35.774627685546875
468,468,user,-0.5606666803359985,27.76116943359375
469,469,user,-11.828753471374512,22.665693283081055
470,470,user,30.774511337280273,-8.703922271728516
471,471,user,18.205989837646484,-6.049407482147217
472,472,user,-12.576918601989746,20.251943588256836
473,473,user,24.203969955444336,-3.2858805656433105
474,474,user,3.578857660293579,20.864763259887695
475,475,user,-1.6180490255355835,17.591289520263672
476,476,user,-31.943622589111328,30.360570907592773
477,477,user,23.265729904174805,-13.125996589660645
478,478,user,-7.933521270751953,12.800416946411133
479,479,user,-27.695425033569336,30.62867546081543
480,480,user,39.042747497558594,-10.566485404968262
481,481,user,37.159523010253906,0.4859044849872589
482,482,user,34.64884567260742,11.848075866699219
483,483,user,39.79113006591797,-9.380375862121582
484,484,user,10.219538688659668,8.585155487060547
485,485,user,21.968521118164062,1.5487490892410278
486,486,user,24.523611068725586,-16.969539642333984
487,487,user,32.04189682006836,3.0893261432647705
488,488,user,19.816648483276367,-12.029492378234863
489,489,user,-4.353363037109375,21.562788009643555
490,490,user,37.39918518066406,-8.39844036102295
491,491,user,19.41881561279297,-23.551620483398438
492,492,user,-0.3821202516555786,38.66740798950195
493,493,user,40.54525375366211,-10.977533340454102
494,494,user,29.92793083190918,-5.168585300445557
495,495,user,28.78499412536621,7.951099872589111
496,496,user,23.521339416503906,3.0210273265838623
497,497,user,30.744159698486328,25.230363845825195
498,498,user,5.661131858825684,43.977962493896484
499,499,user,7.497918128967285,38.50307083129883
500,500,user,41.22237777709961,-18.09568977355957
501,501,user,14.938397407531738,24.9211483001709
502,502,user,25.704505920410156,-27.674684524536133
503,503,user,31.006364822387695,-0.4547705054283142
504,504,user,10.847399711608887,28.852842330932617
505,505,user,18.28466033935547,-17.671127319335938
506,506,user,37.52470016479492,-9.588421821594238
507,507,user,26.784648895263672,-21.490819931030273
508,508,user,17.978025436401367,-34.53771209716797
509,509,user,-8.143621444702148,23.280529022216797
510,510,user,23.759002685546875,-21.617815017700195
511,511,user,-11.286056518554688,20.723251342773438
512,512,user,12.578378677368164,-20.101987838745117
513,513,user,39.867042541503906,-9.45541763305664
514,514,user,-0.30459704995155334,8.260937690734863
515,515,user,34.98446273803711,13.119812965393066
516,516,user,31.618562698364258,-13.391876220703125
517,517,user,34.952880859375,4.483707904815674
518,518,user,12.973043441772461,43.81515121459961
519,519,user,24.896076202392578,18.20376205444336
520,520,user,30.9064884185791,-1.1894859075546265
521,521,user,38.76924133300781,-11.737812042236328
522,522,user,24.858409881591797,-8.532489776611328
523,523,user,-1.9693182706832886,18.74984359741211
524,524,user,8.69178581237793,13.0506591796875
525,525,user,21.744197845458984,-13.239303588867188
526,526,user,-14.00389575958252,14.838441848754883
527,527,user,28.9216251373291,-12.18574047088623
528,528,user,-7.346314907073975,17.573762893676758
529,529,user,39.181129455566406,-10.464229583740234
530,530,user,-7.326397895812988,30.393600463867188
531,531,user,5.443048000335693,3.366185188293457
532,532,user,38.21239471435547,-6.799470901489258
533,533,user,24.31371307373047,-16.41621971130371
534,534,user,30.55434226989746,19.683517456054688
535,535,user,22.841833114624023,-17.114404678344727
536,536,user,-0.6577700972557068,30.215557098388672
537,537,user,-22.853904724121094,17.385677337646484
538,538,user,24.20153045654297,-27.778667449951172
539,539,user,28.959239959716797,17.09101676940918
540,540,user,19.470237731933594,-6.656398773193359
541,541,user,9.863611221313477,16.638256072998047
542,542,user,-1.8739826679229736,34.430763244628906
543,543,user,33.807228088378906,-6.806135177612305
544,544,user,-2.5237741470336914,19.162689208984375
545,545,user,29.74840545654297,-11.089649200439453
546,546,user,-4.451124668121338,22.558446884155273
547,547,user,7.4538493156433105,8.631123542785645
548,548,user,29.024240493774414,-26.5397891998291
549,549,user,-4.619287490844727,16.554527282714844
550,550,user,15.411962509155273,-29.008182525634766
551,551,user,-8.657069206237793,24.434335708618164
552,552,user,-39.9499626159668,12.686824798583984
553,553,user,-8.759124755859375,25.137306213378906
554,554,user,19.53937530517578,-27.180667877197266
555,555,user,20.050670623779297,-18.821491241455078
556,556,user,21.98784065246582,-17.88298797607422
557,557,user,21.725051879882812,-12.888713836669922
558,558,user,29.5465030670166,-21.406644821166992
559,559,user,23.22873306274414,-15.919061660766602
560,560,user,21.904319763183594,-21.4693603515625
561,561,user,21.836950302124023,-16.050487518310547
562,562,user,25.653282165527344,-17.36696434020996
563,563,user,23.29949188232422,-14.353828430175781
564,564,user,-25.33501434326172,22.00312042236328
565,565,user,-3.6088578701019287,21.063373565673828
566,566,user,8.341533660888672,9.02527141571045
567,567,user,37.103302001953125,-11.024504661560059
568,568,user,-7.789083003997803,23.712955474853516
569,569,user,-18.75253677368164,41.04871368408203
570,570,user,32.79182434082031,-10.14567756652832
571,571,user,27.748291015625,29.431589126586914
572,572,user,-19.203399658203125,23.72172737121582
573,573,user,-17.536699295043945,18.241235733032227
574,574,user,1.9348403215408325,33.42259216308594
575,575,user,44.88455581665039,17.779865264892578
576,576,user,3.8693275451660156,17.971405029296875
577,577,user,31.074079513549805,-15.820734977722168
578,578,user,31.17943000793457,2.5400774478912354
579,579,user,28.083772659301758,-1.3213368654251099
580,580,user,38.70539093017578,-7.346160411834717
581,581,user,25.732261657714844,-27.27741241455078
582,582,user,40.58879089355469,17.054697036743164
583,583,user,22.088369369506836,-15.235325813293457
584,584,user,27.414846420288086,-19.083505630493164
585,585,user,26.25370216369629,-17.538572311401367
586,586,user,8.766033172607422,-1.2318298816680908
587,587,user,-20.52976417541504,15.12943172454834
588,588,user,21.311344146728516,-2.170694351196289
589,589,user,34.81679153442383,4.570218563079834
590,590,user,18.638132095336914,-5.527847766876221
591,591,user,23.70935821533203,26.67722511291504
592,592,user,16.741342544555664,40.57575225830078
593,593,user,20.008838653564453,-23.625995635986328
594,594,user,5.91346549987793,8.380213737487793
595,595,user,36.29633331298828,-4.013490200042725
596,596,user,10.041358947753906,22.660980224609375
597,597,user,27.13607406616211,-13.639676094055176
598,598,user,-2.252110719680786,38.16786193847656
599,599,user,12.396635055541992,-9.041589736938477
600,600,user,31.30526351928711,21.830018997192383
601,601,user,37.03876876831055,-11.110627174377441
602,602,user,7.33901834487915,-1.1542505025863647
603,603,user,31.433500289916992,2.973717451095581
604,604,user,29.264358520507812,-13.041661262512207
605,605,user,16.432065963745117,26.489023208618164
606,606,user,18.901744842529297,-23.96502113342285
607,607,user,-13.619492530822754,32.519290924072266
608,608,user,26.479183197021484,-31.364885330200195
609,609,user,14.625016212463379,3.502535581588745
610,610,user,6.753894805908203,4.579734802246094
611,611,user,-37.83427429199219,10.438587188720703
612,612,user,8.13468074798584,15.561821937561035
